candy,house keeping products,4
cat food,mayonnaise,4
frozen fish,frozen potato products,4
cat food,frozen potato products,4
curd,kitchen towels,4
rubbing alcohol,tropical fruit,4
root vegetables,rubbing alcohol,4
other vegetables,rubbing alcohol,4
citrus fruit,soap,4
meat,packaged fruit/vegetables,4
light bulbs,newspapers,4
beef,kitchen towels,4
herbs,semi-finished bread,4
hamburger meat,ketchup,4
Instant food products,oil,4
canned fish,soups,4
citrus fruit,rum,4
liquor,tropical fruit,4
dish cleaner,soups,4
curd,potato products,4
UHT-milk,female sanitary products,4
chocolate marshmallow,mustard,4
instant coffee,margarine,4
potted plants,turkey,4
onions,skin care,4
liquor (appetizer),margarine,4
female sanitary products,misc. beverages,4
baking powder,soups,4
detergent,soups,4
frozen fish,specialty bar,4
spread cheese,white wine,4
instant coffee,sugar,4
abrasive cleaner,pip fruit,4
organic products,whole milk,4
organic products,shopping bags,4
Instant food products,chicken,4
curd cheese,hard cheese,4
curd cheese,spread cheese,4
dish cleaner,roll products,4
ready soups,root vegetables,4
chocolate marshmallow,salty snack,4
dish cleaner,salty snack,4
dental care,dish cleaner,4
ice cream,potted plants,4
misc. beverages,salt,4
dog food,salt,4
sliced cheese,zwieback,4
flour,mayonnaise,4
mayonnaise,seasonal products,4
flour,seasonal products,4
cocoa drinks,white bread,4
long life bakery product,vinegar,4
cleaner,vinegar,4
cleaner,frozen meals,4
dog food,frozen fish,4
cling film/bags,frozen fish,4
herbs,seasonal products,4
dental care,sliced cheese,4
dental care,hard cheese,4
dental care,specialty chocolate,4
butter milk,rice,4
potted plants,processed cheese,4
meat spreads,root vegetables,4
meat spreads,sugar,4
UHT-milk,instant coffee,4
liquor,specialty bar,4
pip fruit,specialty vegetables,4
chicken,light bulbs,4
bottled water,light bulbs,4
light bulbs,waffles,4
frankfurter,skin care,4
pastry,skin care,4
hard cheese,roll products,4
pickled vegetables,rice,4
fruit/vegetable juice,skin care,4
condensed milk,soft cheese,4
condensed milk,specialty chocolate,4
dessert,finished products,4
soft cheese,soups,4
salty snack,soft cheese,4
soups,waffles,4
flower (seeds),white wine,4
dish cleaner,meat,4
dessert,light bulbs,4
brown bread,specialty cheese,4
abrasive cleaner,dish cleaner,4
abrasive cleaner,hygiene articles,4
oil,pudding powder,4
brandy,coffee,4
citrus fruit,photo/film,4
light bulbs,sausage,4
dessert,roll products,4
UHT-milk,kitchen towels,4
other vegetables,tidbits,4
baking powder,white wine,4
chicken,liver loaf,4
roll products,soups,4
candles,roll products,4
candles,hygiene articles,4
cleaner,pork,4
hygiene articles,vinegar,4
abrasive cleaner,oil,4
cookware,tropical fruit,4
male cosmetics,pip fruit,4
house keeping products,processed cheese,4
curd cheese,napkins,4
dessert,softener,4
ketchup,misc. beverages,4
citrus fruit,organic sausage,4
organic sausage,whipped/sour cream,4
dishes,ham,4
dishes,red/blush wine,4
chocolate marshmallow,detergent,4
seasonal products,sugar,4
hygiene articles,packaged fruit/vegetables,4
cling film/bags,female sanitary products,4
photo/film,tropical fruit,4
frozen potato products,misc. beverages,4
chocolate,jam,4
decalcifier,tropical fruit,4
root vegetables,snack products,4
dog food,herbs,4
pasta,seasonal products,4
female sanitary products,seasonal products,4
cookware,root vegetables,4
condensed milk,pickled vegetables,4
beverages,mustard,4
honey,rolls/buns,4
detergent,rice,4
bottled water,pudding powder,4
flower (seeds),frozen meals,4
long life bakery product,soups,4
misc. beverages,specialty cheese,4
butter,sauces,4
mayonnaise,misc. beverages,4
citrus fruit,cooking chocolate,4
bottled beer,cooking chocolate,4
chocolate,cooking chocolate,4
UHT-milk,frozen potato products,4
frozen potato products,pasta,4
frozen potato products,seasonal products,4
liver loaf,pork,4
dog food,semi-finished bread,4
chocolate,rum,4
male cosmetics,napkins,4
frozen fish,ice cream,4
instant coffee,misc. beverages,4
artif. sweetener,coffee,4
citrus fruit,fish,4
bathroom cleaner,whipped/sour cream,4
canned fruit,whipped/sour cream,4
berries,condensed milk,4
bottled water,specialty vegetables,4
cat food,seasonal products,4
berries,chewing gum,4
soda,specialty fat,4
flower (seeds),long life bakery product,4
ice cream,sweet spreads,4
cleaner,onions,4
candles,mustard,4
grapes,soups,4
cream cheese,female sanitary products,4
ice cream,seasonal products,4
mustard,soups,4
fruit/vegetable juice,syrup,4
ice cream,processed cheese,4
meat,white wine,4
bottled beer,specialty fat,4
candy,snack products,4
pork,softener,4
flour,red/blush wine,4
Instant food products,onions,4
flour,processed cheese,4
liver loaf,white bread,4
liver loaf,long life bakery product,4
pet care,sugar,4
cream cheese,red/blush wine,4
cat food,salt,4
frankfurter,male cosmetics,4
chewing gum,frozen meals,4
hygiene articles,light bulbs,4
canned fish,spread cheese,4
citrus fruit,tidbits,4
chocolate marshmallow,fruit/vegetable juice,4
canned beer,ham,4
liver loaf,onions,4
vinegar,white bread,4
chicken,finished products,4
finished products,pork,4
chocolate,sauces,4
domestic eggs,frozen fruits,4
chewing gum,mustard,4
herbs,rum,4
salty snack,zwieback,4
Instant food products,dessert,4
frozen potato products,house keeping products,4
meat,mustard,4
cooking chocolate,tropical fruit,4
baking powder,mustard,4
butter,ketchup,4
decalcifier,whipped/sour cream,4
domestic eggs,light bulbs,4
fruit/vegetable juice,light bulbs,4
frozen vegetables,tea,4
newspapers,tea,4
bottled beer,mayonnaise,4
long life bakery product,specialty vegetables,4
chocolate,instant coffee,4
canned vegetables,potted plants,4
flour,ice cream,4
candy,dishes,4
grapes,rice,4
rice,soft cheese,4
long life bakery product,zwieback,4
dental care,pickled vegetables,4
sausage,tea,4
cereals,potted plants,4
misc. beverages,sweet spreads,4
finished products,newspapers,4
bottled water,liver loaf,4
pork,skin care,4
frozen meals,roll products,4
cocoa drinks,pip fruit,4
chocolate marshmallow,white bread,4
cat food,nut snack,4
cake bar,hard cheese,4
detergent,frozen dessert,4
herbs,jam,4
liquor,processed cheese,4
dog food,flour,4
ham,salt,4
ham,jam,4
frozen potato products,turkey,4
pork,soups,4
coffee,zwieback,4
abrasive cleaner,napkins,4
red/blush wine,sparkling wine,4
instant coffee,semi-finished bread,4
pet care,semi-finished bread,4
canned fish,specialty chocolate,4
dog food,processed cheese,4
chewing gum,detergent,4
UHT-milk,ketchup,4
artif. sweetener,chicken,4
mustard,popcorn,4
berries,zwieback,4
nut snack,whipped/sour cream,4
organic sausage,soda,4
candy,specialty cheese,4
pork,pudding powder,4
semi-finished bread,sweet spreads,4
chewing gum,soft cheese,4
cream,whole milk,4
ice cream,pasta,4
female sanitary products,house keeping products,4
ketchup,pasta,4
ham,potato products,4
potato products,processed cheese,4
finished products,grapes,4
potato products,tropical fruit,4
sauces,sweet spreads,4
Instant food products,hard cheese,4
flower (seeds),onions,4
pasta,sauces,4
flower (seeds),fruit/vegetable juice,4
Instant food products,frozen meals,4
misc. beverages,pet care,4
cereals,chocolate,4
frozen fish,sauces,4
ice cream,kitchen towels,4
pork,zwieback,4
chocolate marshmallow,sliced cheese,4
frozen meals,softener,4
napkins,popcorn,4
beverages,packaged fruit/vegetables,4
cake bar,grapes,4
abrasive cleaner,coffee,4
abrasive cleaner,curd cheese,4
abrasive cleaner,fruit/vegetable juice,4
chewing gum,hard cheese,4
flour,frozen dessert,4
hygiene articles,spices,4
napkins,spices,4
cereals,coffee,4
berries,frozen potato products,4
frozen potato products,pickled vegetables,4
frankfurter,sparkling wine,4
bathroom cleaner,fruit/vegetable juice,4
condensed milk,salt,4
bathroom cleaner,pastry,4
photo/film,sausage,4
fruit/vegetable juice,photo/film,4
frozen vegetables,sparkling wine,4
fish,pastry,4
canned fruit,pip fruit,4
canned fruit,rice,4
honey,yogurt,4
pasta,popcorn,4
dishes,white bread,4
candles,dishes,4
cocoa drinks,curd,4
cereals,sliced cheese,4
curd,zwieback,4
cream cheese,zwieback,4
specialty bar,zwieback,4
pork,spices,4
cling film/bags,meat,4
cling film/bags,tea,4
cereals,dessert,4
canned fish,cereals,4
misc. beverages,packaged fruit/vegetables,4
packaged fruit/vegetables,specialty bar,4
dessert,specialty fat,4
onions,specialty fat,4
male cosmetics,root vegetables,4
frozen potato products,newspapers,4
ice cream,packaged fruit/vegetables,4
pork,rum,4
onions,rum,4
hygiene articles,rum,4
organic products,sausage,4
flour,rice,4
bottled water,rubbing alcohol,4
hygiene articles,rubbing alcohol,4
napkins,rubbing alcohol,4
pork,sauces,4
meat,potted plants,4
frozen dessert,potted plants,4
frozen vegetables,rum,4
cling film/bags,pickled vegetables,4
fruit/vegetable juice,rum,4
fruit/vegetable juice,liquor (appetizer),4
abrasive cleaner,brown bread,4
herbs,soups,4
cling film/bags,soups,4
coffee,potato products,4
frozen dessert,frozen fish,4
artif. sweetener,curd,4
UHT-milk,artif. sweetener,4
UHT-milk,dental care,4
frankfurter,ready soups,4
decalcifier,fruit/vegetable juice,4
female sanitary products,grapes,4
canned fruit,yogurt,4
packaged fruit/vegetables,pasta,4
fish,pork,4
candles,pasta,4
potted plants,soft cheese,4
specialty chocolate,turkey,4
dog food,onions,4
berries,fish,4
red/blush wine,spread cheese,4
pork,ready soups,4
beverages,dishes,4
herbs,salty snack,4
frozen vegetables,pet care,4
abrasive cleaner,curd,4
brown bread,vinegar,4
ice cream,spread cheese,4
packaged fruit/vegetables,potted plants,4
ready soups,yogurt,4
chocolate marshmallow,flour,4
dish cleaner,flour,4
berries,salt,4
baking powder,salt,4
fruit/vegetable juice,organic sausage,4
domestic eggs,rum,4
rum,white bread,4
butter milk,frozen fish,4
spread cheese,sugar,4
cocoa drinks,root vegetables,4
cocoa drinks,whipped/sour cream,4
cleaner,cream cheese,4
margarine,tea,4
cake bar,potted plants,4
cleaner,house keeping products,4
pip fruit,specialty fat,4
frozen fish,hard cheese,4
cling film/bags,rice,4
long life bakery product,specialty fat,4
organic products,yogurt,4
artif. sweetener,flour,4
hard cheese,sparkling wine,4
mustard,specialty bar,4
dental care,specialty bar,4
chewing gum,specialty cheese,4
cake bar,ice cream,4
root vegetables,specialty vegetables,4
long life bakery product,specialty cheese,4
chocolate marshmallow,specialty bar,4
rum,sausage,4
baking powder,rum,4
candy,chewing gum,4
curd,light bulbs,4
brown bread,light bulbs,4
frankfurter,sauces,4
processed cheese,roll products,4
processed cheese,rice,4
mayonnaise,roll products,4
condensed milk,dishes,4
kitchen towels,white bread,4
UHT-milk,flower (seeds),4
UHT-milk,vinegar,4
domestic eggs,liquor (appetizer),4
dish cleaner,house keeping products,4
popcorn,semi-finished bread,4
citrus fruit,cocoa drinks,4
pet care,sliced cheese,4
cookware,domestic eggs,4
margarine,syrup,4
canned beer,syrup,4
bottled water,ketchup,4
kitchen towels,oil,4
cookware,yogurt,4
pip fruit,tidbits,4
sausage,specialty fat,4
mayonnaise,soft cheese,4
specialty fat,waffles,4
condensed milk,misc. beverages,4
bathroom cleaner,bottled water,4
beef,cleaner,4
abrasive cleaner,cream cheese,4
beverages,cat food,4
curd,male cosmetics,4
Instant food products,house keeping products,4
candy,curd cheese,4
jam,long life bakery product,4
female sanitary products,hard cheese,4
female sanitary products,soups,4
baking powder,female sanitary products,4
packaged fruit/vegetables,salt,4
ketchup,salty snack,4
flour,sliced cheese,4
cleaner,sugar,4
detergent,flour,4
butter milk,potted plants,4
frozen dessert,ham,4
ham,light bulbs,4
pudding powder,sugar,4
meat,spices,4
chewing gum,photo/film,4
detergent,frozen potato products,4
pickled vegetables,turkey,4
grapes,jam,4
jam,pickled vegetables,4
bottled water,sweet spreads,4
detergent,dog food,4
dental care,whipped/sour cream,4
decalcifier,yogurt,4
house keeping products,salty snack,4
instant coffee,oil,4
hamburger meat,tea,4
brown bread,curd cheese,4
baking powder,photo/film,4
condensed milk,cream cheese,4
butter milk,sauces,4
butter milk,cling film/bags,4
sauces,soups,4
dishes,white wine,4
hygiene articles,pet care,4
cooking chocolate,yogurt,4
cooking chocolate,hygiene articles,4
chewing gum,salt,4
chewing gum,flour,4
female sanitary products,frozen vegetables,4
instant coffee,pork,4
specialty bar,spread cheese,4
seasonal products,spread cheese,4
mayonnaise,specialty chocolate,4
herbs,soft cheese,4
rum,waffles,4
cereals,frozen vegetables,4
frozen potato products,soft cheese,4
chewing gum,cling film/bags,4
semi-finished bread,white wine,4
frozen fish,meat,4
frozen fish,grapes,4
detergent,frozen fish,4
candles,ice cream,4
bathroom cleaner,berries,4
pip fruit,ready soups,4
frozen meals,ready soups,4
ketchup,white bread,4
coffee,sauces,4
flower (seeds),seasonal products,4
newspapers,spices,4
berries,jam,4
pork,potato products,4
onions,potato products,4
semi-finished bread,spread cheese,4
baking powder,specialty bar,4
chewing gum,sweet spreads,4
canned fish,sweet spreads,4
nut snack,pastry,4
cookware,pastry,4
nut snack,waffles,4
UHT-milk,candles,4
frozen fish,roll products,4
seasonal products,sliced cheese,4
female sanitary products,sliced cheese,4
frozen dessert,seasonal products,4
cling film/bags,frozen dessert,4
pasta,vinegar,4
hard cheese,nut snack,4
butter milk,tidbits,4
curd cheese,ham,4
curd cheese,soda,4
sauces,specialty chocolate,4
canned fish,specialty bar,4
oil,specialty fat,4
spices,waffles,4
bottled water,snack products,4
brown bread,softener,4
butter milk,pet care,4
shopping bags,tea,4
frozen vegetables,nut snack,4
light bulbs,sugar,4
canned beer,condensed milk,4
canned fish,jam,4
chicken,photo/film,4
cat food,popcorn,4
popcorn,specialty bar,4
butter milk,canned beer,4
Instant food products,flour,4
Instant food products,chocolate,4
liver loaf,misc. beverages,4
dishes,mustard,4
frozen meals,potato products,4
nuts/prunes,waffles,4
meat,specialty cheese,4
cling film/bags,specialty chocolate,4
pork,specialty cheese,4
rum,yogurt,4
chewing gum,meat spreads,4
dessert,instant coffee,4
butter milk,cereals,4
liquor (appetizer),oil,4
liquor (appetizer),long life bakery product,4
female sanitary products,salty snack,4
napkins,potato products,4
candles,candy,4
dental care,frozen fish,4
rum,soft cheese,4
cream cheese,dental care,4
dental care,kitchen towels,4
hygiene articles,kitchen towels,4
mayonnaise,meat,4
specialty chocolate,sweet spreads,4
chicken,sparkling wine,4
flour,pudding powder,4
ketchup,pastry,4
cat food,soups,4
butter milk,canned vegetables,4
dog food,pickled vegetables,4
pudding powder,tropical fruit,4
organic sausage,pip fruit,4
misc. beverages,white wine,4
dessert,specialty cheese,4
cat food,condensed milk,4
UHT-milk,brandy,4
brown bread,chewing gum,4
nuts/prunes,yogurt,4
cake bar,cereals,4
coffee,turkey,4
Instant food products,UHT-milk,4
baking powder,dishes,4
mustard,sweet spreads,4
butter,pudding powder,4
detergent,sweet spreads,4
frankfurter,pet care,4
seasonal products,soft cheese,4
organic products,pastry,4
chocolate,cleaner,4
house keeping products,meat,4
finished products,specialty bar,4
chocolate marshmallow,processed cheese,4
frozen fruits,shopping bags,4
cereals,chicken,4
organic products,pip fruit,4
bottled beer,skin care,4
cream,fruit/vegetable juice,4
meat,pasta,4
chicken,female sanitary products,4
cling film/bags,pork,4
liquor,pip fruit,4
photo/film,white bread,4
processed cheese,spread cheese,4
female sanitary products,specialty chocolate,4
meat,meat spreads,4
cake bar,canned beer,4
baking powder,pet care,4
abrasive cleaner,chocolate,4
chewing gum,herbs,4
cooking chocolate,frozen vegetables,4
sausage,sparkling wine,4
hard cheese,potted plants,4
female sanitary products,sausage,4
artif. sweetener,root vegetables,4
beverages,salt,4
citrus fruit,ready soups,3
abrasive cleaner,rice,3
flour,sweet spreads,3
candy,sweet spreads,3
canned fish,detergent,3
candles,flower (seeds),3
candles,white wine,3
candles,salty snack,3
berries,rice,3
chewing gum,pickled vegetables,3
fish,margarine,3
candles,white bread,3
finished products,white wine,3
cocoa drinks,salty snack,3
cereals,dog food,3
cereals,frozen fish,3
cookware,whipped/sour cream,3
beverages,dish cleaner,3
oil,tea,3
butter milk,tea,3
beverages,pickled vegetables,3
dessert,skin care,3
canned vegetables,cereals,3
butter,potato products,3
pip fruit,salad dressing,3
mustard,packaged fruit/vegetables,3
packaged fruit/vegetables,pickled vegetables,3
flour,specialty cheese,3
cake bar,chewing gum,3
berries,curd cheese,3
napkins,syrup,3
house keeping products,ice cream,3
frozen dessert,packaged fruit/vegetables,3
hygiene articles,liver loaf,3
baby cosmetics,whole milk,3
flour,organic products,3
frozen potato products,mayonnaise,3
cat food,frozen fish,3
soap,tropical fruit,3
curd,soap,3
canned vegetables,herbs,3
frozen dessert,meat,3
hair spray,whole milk,3
Instant food products,soups,3
citrus fruit,liquor (appetizer),3
liquor,rum,3
liquor,liquor (appetizer),3
cling film/bags,liquor,3
cling film/bags,rum,3
abrasive cleaner,pastry,3
citrus fruit,potato products,3
candles,meat,3
candles,packaged fruit/vegetables,3
butter milk,frozen dessert,3
condensed milk,packaged fruit/vegetables,3
grapes,zwieback,3
Instant food products,zwieback,3
ice cream,specialty cheese,3
berries,skin care,3
cake bar,skin care,3
packaged fruit/vegetables,soups,3
baking powder,packaged fruit/vegetables,3
curd,fish,3
fish,whipped/sour cream,3
candles,grapes,3
artif. sweetener,sausage,3
frozen fish,semi-finished bread,3
artif. sweetener,hygiene articles,3
abrasive cleaner,long life bakery product,3
Instant food products,spread cheese,3
instant coffee,pet care,3
brandy,white bread,3
bathroom cleaner,hamburger meat,3
coffee,popcorn,3
liqueur,rolls/buns,3
frankfurter,popcorn,3
mustard,rice,3
dental care,mustard,3
ice cream,salt,3
brown bread,rum,3
flower (seeds),softener,3
cocoa drinks,pork,3
cocoa drinks,yogurt,3
cocoa drinks,pastry,3
cocoa drinks,coffee,3
cocoa drinks,fruit/vegetable juice,3
cocoa drinks,domestic eggs,3
cocoa drinks,waffles,3
cleaner,oil,3
cleaner,long life bakery product,3
hard cheese,softener,3
cream,root vegetables,3
butter milk,vinegar,3
pasta,pet care,3
cereals,specialty cheese,3
beef,sauces,3
light bulbs,salty snack,3
artif. sweetener,dessert,3
flour,sauces,3
hard cheese,skin care,3
pickled vegetables,roll products,3
pickled vegetables,skin care,3
dishes,kitchen towels,3
butter milk,finished products,3
cake bar,finished products,3
butter milk,cake bar,3
cake bar,soft cheese,3
cream cheese,house keeping products,3
chewing gum,popcorn,3
packaged fruit/vegetables,specialty chocolate,3
specialty chocolate,vinegar,3
kitchen towels,pet care,3
abrasive cleaner,bottled water,3
cookware,shopping bags,3
grapes,spread cheese,3
grapes,pudding powder,3
pasta,specialty cheese,3
potted plants,prosecco,3
bottled beer,tidbits,3
chocolate,tidbits,3
liver loaf,soft cheese,3
liver loaf,roll products,3
cream cheese,specialty fat,3
flour,specialty fat,3
candles,soups,3
cat food,specialty fat,3
bathroom cleaner,bottled beer,3
berries,vinegar,3
dish cleaner,vinegar,3
abrasive cleaner,specialty chocolate,3
cleaner,specialty chocolate,3
brandy,pip fruit,3
baking powder,curd cheese,3
liver loaf,waffles,3
rice,soups,3
bottled beer,female sanitary products,3
salt,specialty bar,3
pastry,softener,3
cleaner,frankfurter,3
cleaner,sliced cheese,3
pet care,specialty bar,3
citrus fruit,ketchup,3
jam,misc. beverages,3
cat food,house keeping products,3
frozen meals,packaged fruit/vegetables,3
female sanitary products,potted plants,3
specialty bar,specialty fat,3
brown bread,female sanitary products,3
brandy,napkins,3
grapes,roll products,3
baking powder,liver loaf,3
decalcifier,rolls/buns,3
dog food,misc. beverages,3
chewing gum,meat,3
mustard,vinegar,3
chewing gum,frozen dessert,3
brandy,condensed milk,3
ham,honey,3
ketchup,mayonnaise,3
cling film/bags,mayonnaise,3
cling film/bags,ketchup,3
instant coffee,specialty bar,3
decalcifier,shopping bags,3
canned fruit,hamburger meat,3
butter,canned fruit,3
candles,rice,3
canned fish,tea,3
pork,salad dressing,3
onions,salad dressing,3
pudding powder,sausage,3
cooking chocolate,soda,3
sauces,turkey,3
finished products,popcorn,3
salt,specialty fat,3
female sanitary products,processed cheese,3
cooking chocolate,flour,3
red/blush wine,sauces,3
canned vegetables,cat food,3
butter milk,softener,3
instant coffee,pasta,3
instant coffee,seasonal products,3
frankfurter,salad dressing,3
frozen potato products,instant coffee,3
condensed milk,hard cheese,3
condensed milk,detergent,3
dessert,liver loaf,3
canned beer,rum,3
liquor (appetizer),specialty bar,3
male cosmetics,onions,3
chewing gum,male cosmetics,3
meat,syrup,3
domestic eggs,syrup,3
fish,soda,3
bathroom cleaner,citrus fruit,3
berries,specialty vegetables,3
onions,specialty vegetables,3
soft cheese,specialty vegetables,3
dish cleaner,pickled vegetables,3
brown bread,spices,3
semi-finished bread,spices,3
canned beer,spices,3
frozen meals,vinegar,3
salty snack,vinegar,3
dessert,flower soil/fertilizer,3
bottled water,flower soil/fertilizer,3
cat food,spices,3
cling film/bags,specialty bar,3
canned fish,chewing gum,3
artif. sweetener,baking powder,3
finished products,frozen meals,3
curd,tidbits,3
grapes,popcorn,3
baking powder,roll products,3
sliced cheese,soups,3
ice cream,mayonnaise,3
pickled vegetables,soups,3
curd,nuts/prunes,3
red/blush wine,sweet spreads,3
bottled beer,jam,3
dog food,specialty cheese,3
beverages,dental care,3
sliced cheese,specialty vegetables,3
frozen vegetables,specialty vegetables,3
napkins,specialty vegetables,3
brandy,salty snack,3
skin care,waffles,3
processed cheese,snack products,3
condensed milk,pork,3
beef,sparkling wine,3
chocolate,snack products,3
canned vegetables,sweet spreads,3
coffee,liver loaf,3
liver loaf,napkins,3
ham,pet care,3
dishes,jam,3
citrus fruit,snack products,3
frankfurter,light bulbs,3
hygiene articles,male cosmetics,3
butter,cooking chocolate,3
cream cheese,tidbits,3
chocolate,specialty fat,3
male cosmetics,meat,3
herbs,red/blush wine,3
berries,finished products,3
finished products,hygiene articles,3
Instant food products,berries,3
Instant food products,specialty chocolate,3
flower (seeds),salty snack,3
margarine,snack products,3
dog food,sugar,3
flower (seeds),soft cheese,3
liquor (appetizer),red/blush wine,3
cling film/bags,ham,3
honey,other vegetables,3
fish,rolls/buns,3
Instant food products,baking powder,3
cat food,organic products,3
dog food,turkey,3
cooking chocolate,root vegetables,3
rum,whipped/sour cream,3
dog food,margarine,3
curd,meat spreads,3
cream cheese,ketchup,3
decalcifier,sugar,3
cereals,processed cheese,3
canned vegetables,flour,3
cling film/bags,dishes,3
pickled vegetables,spread cheese,3
fruit/vegetable juice,male cosmetics,3
canned fish,dental care,3
berries,frozen dessert,3
canned fish,packaged fruit/vegetables,3
pickled vegetables,vinegar,3
candles,vinegar,3
candles,pickled vegetables,3
kitchen towels,pasta,3
specialty bar,specialty cheese,3
dog food,ham,3
frozen meals,liver loaf,3
beef,pet care,3
baking powder,pudding powder,3
canned vegetables,turkey,3
canned vegetables,red/blush wine,3
bottled water,cocoa drinks,3
rice,waffles,3
frozen potato products,processed cheese,3
onions,pudding powder,3
decalcifier,root vegetables,3
bottled beer,organic sausage,3
organic sausage,root vegetables,3
finished products,onions,3
beef,canned fruit,3
nut snack,specialty cheese,3
ice cream,nut snack,3
frozen fish,house keeping products,3
flour,meat spreads,3
cake bar,frozen dessert,3
chocolate marshmallow,soft cheese,3
bottled beer,nuts/prunes,3
cleaner,grapes,3
herbs,liquor (appetizer),3
cream cheese,spices,3
Instant food products,waffles,3
chicken,curd cheese,3
prosecco,tropical fruit,3
other vegetables,prosecco,3
hamburger meat,pet care,3
prosecco,shopping bags,3
candy,pet care,3
chocolate,kitchen towels,3
dish cleaner,fruit/vegetable juice,3
UHT-milk,specialty fat,3
cake bar,hygiene articles,3
ready soups,tropical fruit,3
cream cheese,ready soups,3
dental care,popcorn,3
UHT-milk,dog food,3
frozen potato products,salt,3
curd,red/blush wine,3
dishes,mayonnaise,3
baking powder,finished products,3
brown bread,potato products,3
frozen dessert,vinegar,3
cling film/bags,processed cheese,3
flour,house keeping products,3
beverages,popcorn,3
brandy,oil,3
kitchen utensil,whole milk,3
salt,specialty cheese,3
curd cheese,waffles,3
long life bakery product,pudding powder,3
artif. sweetener,mustard,3
beef,cereals,3
artif. sweetener,candles,3
butter,ready soups,3
detergent,popcorn,3
bottled beer,sweet spreads,3
dessert,syrup,3
liver loaf,sliced cheese,3
male cosmetics,specialty chocolate,3
chewing gum,flower (seeds),3
herbs,sugar,3
coffee,skin care,3
cereals,flour,3
mayonnaise,spices,3
curd cheese,sliced cheese,3
salt,sweet spreads,3
sausage,zwieback,3
butter milk,packaged fruit/vegetables,3
pickled vegetables,tea,3
sweet spreads,turkey,3
citrus fruit,prosecco,3
frozen potato products,semi-finished bread,3
condensed milk,sliced cheese,3
cream,soda,3
female sanitary products,specialty bar,3
fish,tropical fruit,3
butter,cream,3
artif. sweetener,fruit/vegetable juice,3
frozen fruits,long life bakery product,3
organic sausage,tropical fruit,3
processed cheese,turkey,3
bottled beer,sauces,3
candy,sauces,3
dishes,seasonal products,3
tea,white bread,3
liquor,semi-finished bread,3
finished products,hard cheese,3
canned fish,popcorn,3
butter,photo/film,3
sliced cheese,syrup,3
cling film/bags,kitchen towels,3
butter milk,male cosmetics,3
root vegetables,soap,3
brown bread,sparkling wine,3
cat food,sauces,3
dessert,male cosmetics,3
misc. beverages,seasonal products,3
UHT-milk,spices,3
candy,spices,3
frozen fish,hamburger meat,3
kitchen towels,sauces,3
pickled vegetables,zwieback,3
canned beer,sauces,3
detergent,mustard,3
cling film/bags,salt,3
canned vegetables,ketchup,3
finished products,frankfurter,3
rice,specialty chocolate,3
curd,organic sausage,3
tidbits,tropical fruit,3
abrasive cleaner,meat,3
cake bar,chocolate marshmallow,3
abrasive cleaner,white bread,3
packaged fruit/vegetables,soft cheese,3
baking powder,dish cleaner,3
frozen meals,skin care,3
canned beer,house keeping products,3
pasta,semi-finished bread,3
canned beer,cookware,3
potato products,whipped/sour cream,3
flower (seeds),rice,3
red/blush wine,specialty bar,3
hard cheese,zwieback,3
butter milk,cleaner,3
frozen meals,zwieback,3
canned fruit,curd,3
canned fruit,chocolate,3
curd,female sanitary products,3
sliced cheese,spread cheese,3
brandy,specialty chocolate,3
hamburger meat,rum,3
margarine,nut snack,3
beef,liquor,3
berries,syrup,3
bathroom cleaner,waffles,3
oil,sparkling wine,3
bathroom cleaner,oil,3
grapes,photo/film,3
bathroom cleaner,pork,3
cling film/bags,waffles,3
fish,long life bakery product,3
canned fruit,hard cheese,3
detergent,honey,3
bottled beer,finished products,3
prosecco,white wine,3
cereals,frankfurter,3
cereals,white bread,3
cookware,sausage,3
beverages,cookware,3
flower (seeds),spices,3
flower (seeds),house keeping products,3
curd,skin care,3
cereals,frozen dessert,3
cereals,hygiene articles,3
canned fish,canned vegetables,3
frozen dessert,hamburger meat,3
soda,tea,3
abrasive cleaner,candy,3
candy,cleaner,3
dish cleaner,frozen potato products,3
coffee,specialty fat,3
syrup,whipped/sour cream,3
ham,softener,3
canned fruit,oil,3
misc. beverages,zwieback,3
brandy,misc. beverages,3
pastry,snack products,3
frankfurter,photo/film,3
liver loaf,semi-finished bread,3
domestic eggs,organic products,3
napkins,organic products,3
frozen dessert,misc. beverages,3
male cosmetics,tropical fruit,3
detergent,photo/film,3
mayonnaise,packaged fruit/vegetables,3
frozen fish,mustard,3
frozen potato products,mustard,3
frozen vegetables,honey,3
candles,kitchen towels,3
chewing gum,liquor (appetizer),3
pork,soap,3
soap,yogurt,3
domestic eggs,soap,3
berries,kitchen towels,3
frozen dessert,herbs,3
beef,tea,3
liquor (appetizer),pickled vegetables,3
abrasive cleaner,shopping bags,3
canned beer,soups,3
long life bakery product,potato products,3
female sanitary products,frankfurter,3
butter milk,female sanitary products,3
frankfurter,soap,3
newspapers,potato products,3
coffee,soap,3
newspapers,soap,3
candles,potted plants,3
frankfurter,organic products,3
ham,skin care,3
mustard,pasta,3
dog food,mustard,3
ready soups,sausage,3
artif. sweetener,semi-finished bread,3
abrasive cleaner,sugar,3
fruit/vegetable juice,organic products,3
nuts/prunes,pork,3
fruit/vegetable juice,nuts/prunes,3
berries,instant coffee,3
brandy,brown bread,3
ham,popcorn,3
instant coffee,specialty chocolate,3
dish cleaner,sparkling wine,3
